Date Last Researched,Country,Project Name,Unit Name,Project Name in Local Language / Script,Other Name(s),Capacity (MW),Status,Reactor Type,Model,Start Year,Retirement Year,Planned Retirement,Cancellation Year,Construction Start Date,First Criticality Date,First Grid Connection,Commercial Operation Date,Retirement Date,Owner,Owner Name in Local Language / Script,Operator,Operator Name in Local Language / Script,Reference Net Capacity (MW),Design Net Capacity (MW),Thermal Capacity (MWt),Latitude,Longitude,Location Accuracy,City,"Local Area (taluk, county)","Major Area (prefecture, district)",State/Province,Subregion,Region,GEM location ID,GEM unit ID,Wiki URL
2023-07-25,United States,St. Lucie nuclear power plant,2,,,1050.0,operating,pressurized water reactor,CE 2LP (DRYAMB),1983.0,,,,1977-06-02 00:00:00,1983-06-02 00:00:00,1983-06-13 00:00:00,1983-08-08 00:00:00,,Florida Power & Light CO,,Florida Power & Light CO,,987.0,830.0,3020.0,27.3486,-80.2464,exact,,Saint Lucie County,,Florida,Northern America,Americas,L500103,G500199,https://gem.wiki/St._Lucie_nuclear_power_plant
2023-08-08,United States,St. Rosalie nuclear power plant,1,,Saint Rosalie,1200.0,cancelled,unknown,unknown,,,,1975.0,,,,,,Louisiana Power & Light,,,,,,,29.6725,-89.9664,exact,,Plaquemines Parish,,Louisiana,Northern America,Americas,L500504,G501459,https://gem.wiki/St._Rosalie_nuclear_power_plant
2023-08-08,United States,St. Rosalie nuclear power plant,2,,Saint Rosalie,1200.0,cancelled,unknown,unknown,,,,1975.0,,,,,,Louisiana Power & Light,,,,,,,29.6725,-89.9664,exact,,Plaquemines Parish,,Louisiana,Northern America,Americas,L500504,G501460,https://gem.wiki/St._Rosalie_nuclear_power_plant
2023-08-08,United States,Stanislaus nuclear power plant,1,,,1200.0,cancelled,boiling water reactor,unknown,,,,1979.0,,,,,,Pacific Gas & Electric CO,,,,,,,37.5371,-121.0826,approximate,,Stanislaus County,,California,Northern America,Americas,L500505,G501461,https://gem.wiki/Stanislaus_nuclear_power_plant
2023-08-08,United States,Stanislaus nuclear power plant,2,,,1200.0,cancelled,boiling water reactor,unknown,,,,1979.0,,,,,,Pacific Gas & Electric CO,,,,,,,37.5371,-121.0826,approximate,,Stanislaus County,,California,Northern America,Americas,L500505,G501462,https://gem.wiki/Stanislaus_nuclear_power_plant
2023-08-08,United States,Sterling nuclear power plant,1,,,1150.0,cancelled,pressurized water reactor,unknown,,,,1980.0,,,,,,Rochester Gas & Electric CO,,,,,,,43.3619,-76.6649,exact,,Cayuga County,,New York,Northern America,Americas,L500506,G501463,https://gem.wiki/Sterling_nuclear_power_plant
2023-08-08,United States,Summit nuclear power plant,1,,,770.0,cancelled,high temperature gas reactor,unknown,,,,1975.0,,,,,,Delmarva Power & Light CO,,,,,,,39.5212,-75.70801,exact,,New Castle County,,Delaware,Northern America,Americas,L500507,G501464,https://gem.wiki/Summit_nuclear_power_plant
2023-08-08,United States,Summit nuclear power plant,2,,,770.0,cancelled,high temperature gas reactor,unknown,,,,1975.0,,,,,,Delmarva Power & Light CO,,,,,,,39.5212,-75.70801,exact,,New Castle County,,Delaware,Northern America,Americas,L500507,G501465,https://gem.wiki/Summit_nuclear_power_plant
2023-08-08,United States,Sundesert nuclear power plant,1,,,974.0,cancelled,pressurized water reactor,unknown,,,,1978.0,,,,,,San Diego Gas & Electric CO,,,,,,,33.4498,-114.7829,exact,,Riverside County,,California,Northern America,Americas,L500508,G501466,https://gem.wiki/Sundesert_nuclear_power_plant
2023-08-08,United States,Sundesert nuclear power plant,2,,,974.0,cancelled,pressurized water reactor,unknown,,,,1978.0,,,,,,San Diego Gas & Electric CO,,,,,,,33.4498,-114.7829,exact,,Riverside County,,California,Northern America,Americas,L500508,G501467,https://gem.wiki/Sundesert_nuclear_power_plant
2023-09-22,United States,Surry Green Energy Center nuclear power plant,1,,,250.0,announced,small modular reactor,unknown,2033.0,,,,,,,,,,,,,,,,37.1667,-76.6852,exact,,Surry County,,Virginia,Northern America,Americas,L500520,G501497,https://gem.wiki/Surry_Green_Energy_Center_nuclear_power_plant
2023-09-22,United States,Surry Green Energy Center nuclear power plant,2,,,250.0,announced,small modular reactor,unknown,,,,,,,,,,,,,,,,,37.1667,-76.6852,exact,,Surry County,,Virginia,Northern America,Americas,L500520,G501498,https://gem.wiki/Surry_Green_Energy_Center_nuclear_power_plant
2023-09-22,United States,Surry Green Energy Center nuclear power plant,3,,,250.0,announced,small modular reactor,unknown,,,,,,,,,,,,,,,,,37.1667,-76.6852,exact,,Surry County,,Virginia,Northern America,Americas,L500520,G501499,https://gem.wiki/Surry_Green_Energy_Center_nuclear_power_plant
2023-09-22,United States,Surry Green Energy Center nuclear power plant,4,,,250.0,announced,small modular reactor,unknown,,,,,,,,,,,,,,,,,37.1667,-76.6852,exact,,Surry County,,Virginia,Northern America,Americas,L500520,G501500,https://gem.wiki/Surry_Green_Energy_Center_nuclear_power_plant
2023-09-22,United States,Surry Green Energy Center nuclear power plant,5,,,250.0,announced,small modular reactor,unknown,,,,,,,,,,,,,,,,,37.1667,-76.6852,exact,,Surry County,,Virginia,Northern America,Americas,L500520,G501501,https://gem.wiki/Surry_Green_Energy_Center_nuclear_power_plant
2023-09-22,United States,Surry Green Energy Center nuclear power plant,6,,,250.0,announced,small modular reactor,unknown,,,,,,,,,,,,,,,,,37.1667,-76.6852,exact,,Surry County,,Virginia,Northern America,Americas,L500520,G501502,https://gem.wiki/Surry_Green_Energy_Center_nuclear_power_plant
2023-07-25,United States,Surry nuclear power plant,1,,,890.0,operating,pressurized water reactor,WH 3LP (DRYSUB),1972.0,,,,1968-06-25 00:00:00,1972-07-01 00:00:00,1972-07-04 00:00:00,1972-12-22 00:00:00,,Dominion Resources INC,,Dominion Energy,,838.0,788.0,2587.0,37.1661,-76.6986,exact,,Surry County,,Virginia,Northern America,Americas,L500151,G500341,https://gem.wiki/Surry_nuclear_power_plant
2023-07-25,United States,Surry nuclear power plant,2,,,890.0,operating,pressurized water reactor,WH 3LP (DRYSUB),1973.0,,,,1968-06-25 00:00:00,1973-03-07 00:00:00,1973-03-10 00:00:00,1973-05-01 00:00:00,,Dominion Resources INC,,Dominion Energy,,838.0,788.0,2587.0,37.1661,-76.6986,exact,,Surry County,,Virginia,Northern America,Americas,L500151,G500342,https://gem.wiki/Surry_nuclear_power_plant
2023-08-08,United States,Surry nuclear power plant,3,,,859.0,cancelled,pressurized water reactor,unknown,,,,1977.0,,,,,,Virginia Electric & Power CO,,,,,,,37.1661,-76.6986,exact,,Surry County,,Virginia,Northern America,Americas,L500151,G501468,https://gem.wiki/Surry_nuclear_power_plant
2023-08-08,United States,Surry nuclear power plant,4,,,859.0,cancelled,pressurized water reactor,unknown,,,,1977.0,,,,,,Virginia Electric & Power CO,,,,,,,37.1661,-76.6986,exact,,Surry County,,Virginia,Northern America,Americas,L500151,G501469,https://gem.wiki/Surry_nuclear_power_plant
2023-07-25,United States,Susquehanna nuclear power plant,1,,,1330.0,operating,boiling water reactor,BWR-4 (Mark 2),1983.0,,,,1973-11-02 00:00:00,1982-09-10 00:00:00,1982-11-16 00:00:00,1983-06-08 00:00:00,,PPL CORP (former Pennsylvania Power & Light CO (PP&L)),,PPL Susquehanna LLC,,1257.0,1065.0,3952.0,41.0919,-76.1462,exact,,Luzerne County,,Pennsylvania,Northern America,Americas,L500013,G500026,https://gem.wiki/Susquehanna_nuclear_power_plant
2023-07-25,United States,Susquehanna nuclear power plant,2,,,1330.0,operating,boiling water reactor,BWR-4 (Mark 2),1985.0,,,,1973-11-02 00:00:00,1984-05-08 00:00:00,1984-07-03 00:00:00,1985-02-12 00:00:00,,PPL CORP (former Pennsylvania Power & Light CO (PP&L)),,PPL Susquehanna LLC,,1257.0,1065.0,3952.0,41.0919,-76.1462,exact,,Luzerne County,,Pennsylvania,Northern America,Americas,L500013,G500027,https://gem.wiki/Susquehanna_nuclear_power_plant
2023-07-25,United States,Three Mile Island nuclear power plant,1,,,880.0,retired,pressurized water reactor,B&W LLP (DRYAMB),1974.0,2019.0,N,,1968-05-18 00:00:00,1974-06-05 00:00:00,1974-06-19 00:00:00,1974-09-02 00:00:00,2019-09-20 00:00:00,Exelon,,Exelon Generation CO LLC,,819.0,819.0,2568.0,40.1539,-76.7248,exact,,Dauphin County,,Pennsylvania,Northern America,Americas,L500142,G500345,https://gem.wiki/Three_Mile_Island_nuclear_power_plant
2023-07-25,United States,Three Mile Island nuclear power plant,2,,,959.0,retired,pressurized water reactor,unknown,1978.0,1979.0,N,,1969-11-01 00:00:00,1978-03-27 00:00:00,1978-04-21 00:00:00,1978-12-30 00:00:00,1979-03-28 00:00:00,,,General Public Utilities,,880.0,906.0,2772.0,40.1539,-76.7248,exact,,Dauphin County,,Pennsylvania,Northern America,Americas,L500142,G500322,https://gem.wiki/Three_Mile_Island_nuclear_power_plant
2023-07-25,United States,Trojan nuclear power plant,,,,1155.0,retired,pressurized water reactor,unknown,1976.0,1992.0,N,,1970-02-01 00:00:00,1975-12-15 00:00:00,1975-12-23 00:00:00,1976-05-20 00:00:00,1992-11-09 00:00:00,,,Portland General Electric CO,,1095.0,1130.0,3411.0,46.0392,-122.8843,exact,,Columbia County,,Oregon,Northern America,Americas,L500072,G500124,https://gem.wiki/Trojan_nuclear_power_plant
2023-07-25,United States,Turkey Point power station,3,,,829.0,operating,pressurized water reactor,WH 3LP (DRYAMB),1972.0,,,,1967-04-27 00:00:00,1972-10-20 00:00:00,1972-11-02 00:00:00,1972-12-14 00:00:00,,Florida Power & Light CO,,Florida Power & Light CO,,837.0,693.0,2644.0,25.43448,-80.3324,exact,,Miami-Dade County,,Florida,Northern America,Americas,L401956,G500336,https://www.gem.wiki/Turkey_Point_power_station
2023-07-25,United States,Turkey Point power station,4,,,829.0,operating,pressurized water reactor,WH 3LP (DRYAMB),1973.0,,,,1967-04-27 00:00:00,1973-06-11 00:00:00,1973-06-21 00:00:00,1973-09-07 00:00:00,,Florida Power & Light CO,,Florida Power & Light CO,,821.0,693.0,2644.0,25.43448,-80.3324,exact,,Miami-Dade County,,Florida,Northern America,Americas,L401956,G500337,https://www.gem.wiki/Turkey_Point_power_station
2023-07-27,United States,Turkey Point power station,6,,,1250.0,pre-construction,pressurized water reactor,AP-1000,2027.0,,,,,,,,,Florida Power & Light CO,,Florida Power & Light CO,,,,,25.43448,-80.3324,exact,,Miami-Dade County,,Florida,Northern America,Americas,L401956,G500661,https://www.gem.wiki/Turkey_Point_power_station
2023-07-27,United States,Turkey Point power station,7,,,1250.0,pre-construction,pressurized water reactor,AP-1000,2028.0,,,,,,,,,Florida Power & Light CO,,Florida Power & Light CO,,,,,25.43448,-80.3324,exact,,Miami-Dade County,,Florida,Northern America,Americas,L401956,G500662,https://www.gem.wiki/Turkey_Point_power_station
2023-08-08,United States,Tyrone nuclear power plant,1,,,1100.0,cancelled,pressurized water reactor,unknown,,,,1979.0,,,,,,Northern States Power CO,,,,,,,44.7055,-91.85201,exact,,Dunn County,,Wisconsin,Northern America,Americas,L500509,G501470,https://gem.wiki/Tyrone_nuclear_power_plant
2023-08-08,United States,Tyrone nuclear power plant,2,,,1150.0,cancelled,pressurized water reactor,unknown,,,,1974.0,,,,,,Northern States Power CO,,,,,,,44.7055,-91.85201,exact,,Dunn County,,Wisconsin,Northern America,Americas,L500509,G501471,https://gem.wiki/Tyrone_nuclear_power_plant
2023-07-25,United States,Vallecitos nuclear power plant,,,,24.0,retired,boiling water reactor,unknown,1957.0,1963.0,N,,1956-01-01 00:00:00,1957-08-03 00:00:00,1957-10-19 00:00:00,1957-10-19 00:00:00,1963-12-09 00:00:00,General Electric; Pacific Gas And Electric CO,,General Electric,,24.0,24.0,50.0,37.61101,-121.8368,exact,,Alameda County,,California,Northern America,Americas,L500260,G500612,https://gem.wiki/Vallecitos_nuclear_power_plant
2023-08-08,United States,Vandalia nuclear power plant,1,,,1270.0,cancelled,pressurized water reactor,unknown,,,,1982.0,,,,,,Iowa Power & Light CO,,,,,,,41.55501,-93.2814,exact,,Jasper County,,Iowa,Northern America,Americas,L500510,G501472,https://gem.wiki/Vandalia_nuclear_power_plant
2023-07-25,United States,Vermont Yankee nuclear power plant,,,,635.0,retired,boiling water reactor,BWR-4 (Mark 1),1972.0,2014.0,N,,1967-12-11 00:00:00,1972-03-24 00:00:00,1972-09-20 00:00:00,1972-11-30 00:00:00,2014-12-29 00:00:00,Entergy Nuclear Operations INC,,Entergy Nuclear Operations INC,,605.0,514.0,1912.0,42.77901,-72.51301,exact,,Windham County,,Vermont,Northern America,Americas,L500177,G500398,https://gem.wiki/Vermont_Yankee_nuclear_power_plant
2023-08-08,United States,Verplanck nuclear power plant,1,,Indian Point 4,1115.0,cancelled,boiling water reactor,unknown,,,,1972.0,,,,,,Consolidated Edison CO,,,,,,,41.2617,-73.9574,exact,,Westchester County,,New York,Northern America,Americas,L500511,G501473,https://gem.wiki/Verplanck_nuclear_power_plant
2023-08-08,United States,Verplanck nuclear power plant,2,,Indian Point 5,1115.0,cancelled,boiling water reactor,unknown,,,,1972.0,,,,,,Consolidated Edison CO,,,,,,,41.2617,-73.9574,exact,,Westchester County,,New York,Northern America,Americas,L500511,G501474,https://gem.wiki/Verplanck_nuclear_power_plant
2023-08-08,United States,Victoria County nuclear power plant,1,,,1535.0,cancelled,boiling water reactor,unknown,,,,2012.0,,,,,,Exelon Nuclear Texas Holdings LLC,,,,,,,28.6144,-97.0306,exact,,Victoria County,,Texas,Northern America,Americas,L500512,G501475,https://gem.wiki/Victoria_County_nuclear_power_plant
2023-08-08,United States,Victoria County nuclear power plant,2,,,1535.0,cancelled,boiling water reactor,unknown,,,,2012.0,,,,,,Exelon Nuclear Texas Holdings LLC,,,,,,,28.6144,-97.0306,exact,,Victoria County,,Texas,Northern America,Americas,L500512,G501476,https://gem.wiki/Victoria_County_nuclear_power_plant
2023-08-08,United States,Vidal nuclear power plant,1,,,770.0,cancelled,high temperature gas reactor,unknown,,,,1974.0,,,,,,Southern California Edison (SCE),,,,,,,34.1181,-114.5095,approximate,Vidal,San Bernardino County,,California,Northern America,Americas,L500513,G501477,https://gem.wiki/Vidal_nuclear_power_plant
2023-08-08,United States,Vidal nuclear power plant,2,,,770.0,cancelled,high temperature gas reactor,unknown,,,,1974.0,,,,,,Southern California Edison (SCE),,,,,,,34.1181,-114.5095,approximate,Vidal,San Bernardino County,,California,Northern America,Americas,L500513,G501478,https://gem.wiki/Vidal_nuclear_power_plant
2023-07-25,United States,Virgil C Summer nuclear power plant,1,,Summer,1006.0,operating,pressurized water reactor,WH 3LP (DRYAMB),1984.0,,,,1973-03-21 00:00:00,1982-10-22 00:00:00,1982-11-16 00:00:00,1984-01-01 00:00:00,,South Carolina Electric & Gas CO,,South Carolina Electric & Gas CO,,973.0,900.0,2900.0,34.2983,-81.3153,exact,,Fairfield County,,South Carolina,Northern America,Americas,L500120,G500253,https://gem.wiki/Virgil_C_Summer_nuclear_power_plant
2023-08-08,United States,Virgil C Summer nuclear power plant,2,,Summer,1117.0,cancelled,pressurized water reactor,AP-1000,,,,2017.0,,,,,,,,,,,,,34.2983,-81.3153,exact,,Fairfield County,,South Carolina,Northern America,Americas,L500120,G501479,https://gem.wiki/Virgil_C_Summer_nuclear_power_plant
2023-08-08,United States,Virgil C Summer nuclear power plant,3,,Summer,1117.0,cancelled,pressurized water reactor,AP-1000,,,,2017.0,,,,,,,,,,,,,34.2983,-81.3153,exact,,Fairfield County,,South Carolina,Northern America,Americas,L500120,G501480,https://gem.wiki/Virgil_C_Summer_nuclear_power_plant
2023-08-08,United States,Washington Nuclear Project nuclear power plant,1,,WNP-1,1266.0,cancelled,pressurized water reactor,unknown,,,,1995.0,1975,,,,,Washington Public Power Supply System,,,,,,,46.4668,-119.3152,exact,,Benton County,,Washington,Northern America,Americas,L500514,G501481,https://gem.wiki/Washington_Nuclear_Project_nuclear_power_plant
2023-08-08,United States,Washington Nuclear Project nuclear power plant,4,,WNP-4,1218.0,cancelled,pressurized water reactor,unknown,,,,1982.0,1975,,,,,Washington Public Power Supply System,,,,,,,46.4749,-119.31801,exact,,Benton County,,Washington,Northern America,Americas,L500514,G501482,https://gem.wiki/Washington_Nuclear_Project_nuclear_power_plant
2023-07-25,United States,Waterford nuclear power plant,3,,,1250.0,operating,pressurized water reactor,CE 2LP (DRYAMB),1985.0,,,,1974-11-14 00:00:00,1985-03-04 00:00:00,1985-03-18 00:00:00,1985-09-24 00:00:00,,Entergy Louisiana INC,,Entergy Nuclear Operations INC,,1168.0,1104.0,3716.0,29.9953,-90.4716,exact,,St. Charles Parish,,Louisiana,Northern America,Americas,L500043,G500075,https://gem.wiki/Waterford_nuclear_power_plant
2023-07-25,United States,Watts Bar nuclear power plant,1,,,1210.0,operating,pressurized water reactor,WH 4LP (ICECND),1996.0,,,,1973-07-20 00:00:00,1996-01-01 00:00:00,1996-02-06 00:00:00,1996-05-27 00:00:00,,Tennessee Valley Authority (TVA),,Tennessee Valley Authority (TVA),,1157.0,1218.0,3459.0,35.6021,-84.7895,exact,,Rhea County,,Tennessee,Northern America,Americas,L500061,G500100,https://gem.wiki/Watts_Bar_nuclear_power_plant
2023-07-25,United States,Watts Bar nuclear power plant,2,,,1218.0,operating,pressurized water reactor,WH 4LP (ICECND),2016.0,,,,1973-09-01 00:00:00,2016-05-23 00:00:00,2016-06-03 00:00:00,2016-10-19 00:00:00,,Tennessee Valley Authority (TVA),,Tennessee Valley Authority (TVA),,1164.0,1165.0,3411.0,35.6015,-84.7909,exact,,Rhea County,,Tennessee,Northern America,Americas,L500061,G500116,https://gem.wiki/Watts_Bar_nuclear_power_plant
2023-08-08,United States,William States Lee III nuclear power plant,1,,,1117.0,cancelled,pressurized water reactor,AP-1000,,,,2017.0,,,,,,Duke Energy Carolinas LLC;Southern Company,,,,,,,35.0366,-81.5108,exact,,Cherokee County,,South Carolina,Northern America,Americas,L500515,G501483,https://gem.wiki/William_States_Lee_III_nuclear_power_plant
2023-08-08,United States,William States Lee III nuclear power plant,2,,,1117.0,cancelled,pressurized water reactor,AP-1000,,,,2017.0,,,,,,Duke Energy Carolinas LLC;Southern Company,,,,,,,35.0366,-81.5108,exact,,Cherokee County,,South Carolina,Northern America,Americas,L500515,G501484,https://gem.wiki/William_States_Lee_III_nuclear_power_plant
2023-07-25,United States,Wolf Creek nuclear power plant,,,,1285.0,operating,pressurized water reactor,WH 4LP (DRYAMB),1985.0,,,,1977-05-31 00:00:00,1985-05-22 00:00:00,1985-06-12 00:00:00,1985-09-03 00:00:00,,Kansas City Power & Light CO,,Wolf Creek Nuclear Operating CORP,,1200.0,1170.0,3565.0,38.2393,-95.6898,exact,,Coffey County,,Kansas,Northern America,Americas,L500052,G500088,https://gem.wiki/Wolf_Creek_nuclear_power_plant
2023-07-25,United States,Yankee Rowe nuclear power plant,,,Yankee NPS,180.0,retired,pressurized water reactor,unknown,1961.0,1991.0,N,,1957-11-01 00:00:00,1960-08-19 00:00:00,1960-11-10 00:00:00,1961-07-01 00:00:00,1991-10-01 00:00:00,Yankee Atomic Electric CO,,Yankee Atomic Electric CO,,167.0,175.0,600.0,42.7269,-72.9271,exact,,Franklin County,,Massachusetts,Northern America,Americas,L500230,G500557,https://gem.wiki/Yankee_Rowe_nuclear_power_plant
2023-08-08,United States,Yellow Creek nuclear power plant,1,,,1285.0,cancelled,pressurized water reactor,unknown,,,,1984.0,,,,,,Tennessee Valley Authority (TVA),,,,,,,34.9606,-88.21201,exact,,Tishomingo County,,Mississippi,Northern America,Americas,L500516,G501485,https://gem.wiki/Yellow_Creek_nuclear_power_plant
2023-08-08,United States,Yellow Creek nuclear power plant,2,,,1285.0,cancelled,pressurized water reactor,unknown,,,,1984.0,,,,,,Tennessee Valley Authority (TVA),,,,,,,34.9606,-88.21201,exact,,Tishomingo County,,Mississippi,Northern America,Americas,L500516,G501486,https://gem.wiki/Yellow_Creek_nuclear_power_plant
2023-08-08,United States,Zimmer nuclear power plant,1,,,810.0,cancelled,boiling water reactor,unknown,,,,1984.0,,,,,,Cincinnati Gas & Electric CO,,,,,,,38.8664,-84.2281,exact,,Clermont County,,Ohio,Northern America,Americas,L500517,G501487,https://gem.wiki/Zimmer_nuclear_power_plant
